pair_id,idx_9000nm,idx_pan,distance_m,fpa_wl0,fpa_wl1,n_matches,n_inliers,inlier_ratio,mean_conf
52557_34671,52557,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9783178567886353
52556_34671,52556,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.978044331073761
52555_34671,52555,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9781445860862732
52581_34671,52581,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9742845296859741
52569_34671,52569,34671,9.549440401391353,12.6,11.3,784,782,0.9974489795918368,0.9773079752922058
52570_34671,52570,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9766202569007874
52568_34671,52568,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9771655201911926
52565_34671,52565,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9780141115188599
52558_34671,52558,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.978434681892395
52559_34671,52559,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9785819053649902
52560_34671,52560,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.978608250617981
52550_34671,52550,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.976172149181366
52562_34671,52562,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9780006408691406
52563_34671,52563,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9779101014137268
52564_34671,52564,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9780255556106567
52561_34671,52561,34671,9.549440401391353,12.6,11.3,784,784,1.0,0.9782468676567078
