pair_id,idx_11000nm,idx_pan,distance_m,n_matches,n_inliers,inlier_ratio,mean_conf
41848_25413,41848,25413,7.024347694522669,784,784,1.0,0.9839022755622864
41847_25413,41847,25413,7.024347694522669,784,784,1.0,0.9839408993721008
41846_25413,41846,25413,7.024347694522669,784,784,1.0,0.9837514162063599
41813_25413,41813,25413,7.024347694522669,784,784,1.0,0.9849998354911804
41812_25413,41812,25413,7.024347694522669,784,784,1.0,0.9847963452339172
41843_25413,41843,25413,7.024347694522669,784,784,1.0,0.9840807318687439
41842_25413,41842,25413,7.024347694522669,784,784,1.0,0.9840176701545715
41841_25413,41841,25413,7.024347694522669,784,784,1.0,0.9838955998420715
41840_25413,41840,25413,7.024347694522669,784,784,1.0,0.9839692115783691
41839_25413,41839,25413,7.024347694522669,784,784,1.0,0.9837905168533325
41838_25413,41838,25413,7.024347694522669,784,784,1.0,0.9836830496788025
41837_25413,41837,25413,7.024347694522669,784,784,1.0,0.9834516048431396
41836_25413,41836,25413,7.024347694522669,784,784,1.0,0.9831763505935669
41835_25413,41835,25413,7.024347694522669,784,784,1.0,0.9834508895874023
41834_25413,41834,25413,7.024347694522669,784,784,1.0,0.9834946393966675
41833_25413,41833,25413,7.024347694522669,784,784,1.0,0.9832867980003357
41832_25413,41832,25413,7.024347694522669,784,784,1.0,0.9835641980171204
41831_25413,41831,25413,7.024347694522669,784,784,1.0,0.9835560321807861
41830_25413,41830,25413,7.024347694522669,784,784,1.0,0.983522355556488
41797_25413,41797,25413,7.024347694522669,784,784,1.0,0.9850404858589172
41796_25413,41796,25413,7.024347694522669,784,784,1.0,0.9850672483444214
41827_25413,41827,25413,7.024347694522669,784,784,1.0,0.9834917783737183
41826_25413,41826,25413,7.024347694522669,784,784,1.0,0.9838024973869324
41825_25413,41825,25413,7.024347694522669,784,784,1.0,0.9841657280921936
41824_25413,41824,25413,7.024347694522669,784,784,1.0,0.9841046929359436
41823_25413,41823,25413,7.024347694522669,784,784,1.0,0.9842028617858887
41822_25413,41822,25413,7.024347694522669,784,784,1.0,0.9842460751533508
41821_25413,41821,25413,7.024347694522669,784,784,1.0,0.9841731190681458
41820_25413,41820,25413,7.024347694522669,784,784,1.0,0.9841196537017822
41819_25413,41819,25413,7.024347694522669,784,784,1.0,0.9842065572738647
41818_25413,41818,25413,7.024347694522669,784,784,1.0,0.9843281507492065
